event_id,timestamp,user,host,files_touched_per_min,new_country,process_chain,cpu_percent,process_chain_length,process_chain_depth,hour_of_day,is_off_hours,label,attack_type
evt_04191,2026-08-13T12:36:43,user_028,ws-28,17.0,0,explorer.exe>winword.exe,30.19,2,1,12,0,0,normal
evt_04192,2026-08-13T12:37:37,user_054,ws-24,20.0,0,explorer.exe>winword.exe>wscript.exe>powershell.exe>regsvr32.exe,74.71,5,4,12,0,1,macro_malware
evt_04193,2026-08-13T12:37:39,user_048,ws-18,16.0,0,explorer.exe>chrome.exe,24.37,2,1,12,0,0,normal
evt_04194,2026-08-13T12:38:53,user_048,ws-18,11.0,0,explorer.exe>chrome.exe,28.36,2,1,12,0,0,normal
evt_04195,2026-08-13T12:40:03,user_057,ws-27,13.0,0,explorer.exe>chrome.exe,6.29,2,1,12,0,0,normal
evt_04196,2026-08-13T12:40:04,user_019,ws-19,26.0,0,explorer.exe>code.exe>git.exe>ssh.exe,8.1,4,3,12,0,0,normal
evt_04197,2026-08-13T12:40:36,user_039,ws-09,2.0,0,explorer.exe>teams.exe,8.28,2,1,12,0,0,normal
evt_04198,2026-08-13T12:41:48,user_047,srv-05,7.0,0,explorer.exe>winword.exe,15.9,2,1,12,0,0,normal
evt_04199,2026-08-13T12:42:38,user_011,ws-11,9.0,0,explorer.exe>chrome.exe,27.38,2,1,12,0,0,normal
evt_04200,2026-08-13T12:43:33,user_053,ws-23,21.0,0,explorer.exe>code.exe>node.exe,41.99,3,2,12,0,0,normal
evt_04201,2026-08-13T12:43:44,user_038,ws-08,5.0,0,explorer.exe>code.exe>node.exe,13.21,3,2,12,0,0,normal
evt_04202,2026-08-13T12:46:35,user_022,ws-22,5.0,0,explorer.exe>winword.exe,15.62,2,1,12,0,0,normal
evt_04203,2026-08-13T12:46:56,user_051,ws-21,16.0,0,explorer.exe>code.exe>python.exe,25.24,3,2,12,0,0,normal
evt_04204,2026-08-13T12:47:27,user_040,srv-07,125.0,0,explorer.exe>winword.exe,56.33,2,1,12,0,0,normal
evt_04205,2026-08-13T12:47:33,user_022,ws-22,12.0,0,explorer.exe>code.exe>python.exe,16.76,3,2,12,0,0,normal
evt_04206,2026-08-13T12:48:05,user_033,ws-03,17.0,0,explorer.exe>winword.exe,15.99,2,1,12,0,0,normal
evt_04207,2026-08-13T12:48:48,user_017,srv-06,9.0,0,explorer.exe>teams.exe,29.26,2,1,12,0,0,normal
evt_04208,2026-08-13T12:49:28,user_059,ws-29,6.0,0,explorer.exe>excel.exe,30.25,2,1,12,0,0,normal
evt_04209,2026-08-13T12:49:36,user_032,ws-02,12.0,0,explorer.exe>outlook.exe,17.48,2,1,12,0,0,normal
evt_04210,2026-08-13T12:50:43,user_060,ws-30,12.0,0,explorer.exe>winword.exe,19.54,2,1,12,0,0,normal
evt_04211,2026-08-13T12:51:31,user_051,srv-08,18.0,0,explorer.exe>winword.exe,19.01,2,1,12,0,0,normal
evt_04212,2026-08-13T12:52:06,user_051,ws-01,16.0,0,explorer.exe>chrome.exe,27.95,2,1,12,0,0,normal
evt_04213,2026-08-13T12:52:51,user_005,ws-05,11.0,0,explorer.exe>code.exe>git.exe>ssh.exe,4.99,4,3,12,0,0,normal
evt_04214,2026-08-13T12:53:01,user_028,ws-28,21.0,0,services.exe>svchost.exe,34.92,2,1,12,0,0,normal
evt_04215,2026-08-13T12:54:52,user_036,ws-06,22.0,0,explorer.exe>chrome.exe,24.52,2,1,12,0,0,normal
evt_04216,2026-08-13T12:55:27,user_017,ws-17,11.0,0,explorer.exe>chrome.exe,12.51,2,1,12,0,0,normal
evt_04217,2026-08-13T12:57:59,user_010,ws-10,10.0,0,explorer.exe>chrome.exe,40.3,2,1,12,0,0,normal
evt_04218,2026-08-13T12:58:19,user_002,ws-02,41.0,0,explorer.exe>excel.exe>mshta.exe>payload.exe,78.7,4,3,12,0,1,macro_malware
evt_04219,2026-08-13T12:58:57,user_015,ws-15,19.0,0,services.exe>svchost.exe,23.7,2,1,12,0,0,normal
evt_04220,2026-08-13T12:58:59,user_023,ws-23,20.0,0,services.exe>svchost.exe,6.88,2,1,12,0,0,normal
evt_04221,2026-08-13T13:00:44,user_039,ws-09,2.0,0,explorer.exe>excel.exe,7.81,2,1,13,0,0,normal
evt_04222,2026-08-13T13:01:44,user_048,ws-18,18.0,0,explorer.exe>chrome.exe,14.22,2,1,13,0,0,normal
evt_04223,2026-08-13T13:02:14,user_041,ws-11,4.0,0,explorer.exe>chrome.exe,9.94,2,1,13,0,0,normal
evt_04224,2026-08-13T13:04:16,user_042,ws-12,15.0,0,explorer.exe>outlook.exe,29.8,2,1,13,0,0,normal
evt_04225,2026-08-13T13:09:58,user_008,ws-08,16.0,0,explorer.exe>chrome.exe,12.12,2,1,13,0,0,normal
evt_04226,2026-08-13T13:11:10,user_008,ws-08,15.0,0,explorer.exe>code.exe>git.exe>ssh.exe,26.19,4,3,13,0,0,normal
evt_04227,2026-08-13T13:12:23,user_022,ws-22,2.0,0,services.exe>svchost.exe,10.97,2,1,13,0,0,normal
evt_04228,2026-08-13T13:12:49,user_037,ws-07,12.0,0,explorer.exe>winword.exe,6.85,2,1,13,0,0,normal
evt_04229,2026-08-13T13:13:00,user_027,ws-27,15.0,0,explorer.exe>winword.exe,14.93,2,1,13,0,0,normal
evt_04230,2026-08-13T13:13:17,user_051,ws-21,15.0,0,explorer.exe>winword.exe,16.68,2,1,13,0,0,normal
evt_04231,2026-08-13T13:13:20,user_032,ws-02,11.0,0,explorer.exe>outlook.exe,22.02,2,1,13,0,0,normal
evt_04232,2026-08-13T13:13:27,user_028,ws-28,16.0,0,explorer.exe>chrome.exe,29.38,2,1,13,0,0,normal
evt_04233,2026-08-13T13:13:38,user_001,ws-01,17.0,0,explorer.exe>code.exe>git.exe>ssh.exe,16.24,4,3,13,0,0,normal
evt_04234,2026-08-13T13:14:52,user_007,ws-07,5.0,0,explorer.exe>code.exe>python.exe,17.08,3,2,13,0,0,normal
evt_04235,2026-08-13T13:15:55,user_055,ws-25,3.0,0,explorer.exe>winword.exe,9.95,2,1,13,0,0,normal
evt_04236,2026-08-13T13:17:16,user_048,ws-13,15.0,0,explorer.exe>excel.exe,22.19,2,1,13,0,0,normal
evt_04237,2026-08-13T13:19:25,user_025,ws-25,21.0,0,explorer.exe>winword.exe,12.48,2,1,13,0,0,normal
evt_04238,2026-08-13T13:19:50,user_039,ws-09,4.0,0,explorer.exe>winword.exe,24.38,2,1,13,0,0,normal
evt_04239,2026-08-13T13:22:46,user_040,ws-10,15.0,0,explorer.exe>chrome.exe,13.84,2,1,13,0,0,normal
evt_04240,2026-08-13T13:23:49,user_053,ws-23,25.0,0,explorer.exe>winword.exe,28.44,2,1,13,0,0,normal
evt_04241,2026-08-13T13:24:52,user_027,ws-27,15.0,0,explorer.exe>excel.exe,29.57,2,1,13,0,0,normal
evt_04242,2026-08-13T13:24:57,user_025,ws-25,17.0,0,explorer.exe>chrome.exe,5.35,2,1,13,0,0,normal
evt_04243,2026-08-13T13:26:10,user_035,srv-09,16.0,0,explorer.exe>winword.exe,9.62,2,1,13,0,0,normal
evt_04244,2026-08-13T13:27:18,user_005,ws-05,11.0,0,explorer.exe>code.exe>python.exe,17.41,3,2,13,0,0,normal
evt_04245,2026-08-13T13:27:50,user_034,srv-06,22.0,0,explorer.exe>chrome.exe,24.66,2,1,13,0,0,normal
evt_04246,2026-08-13T13:29:29,user_001,srv-01,13.0,0,explorer.exe>excel.exe,19.03,2,1,13,0,0,normal
evt_04247,2026-08-13T13:30:14,user_034,ws-04,17.0,0,services.exe>svchost.exe,14.74,2,1,13,0,0,normal
evt_04248,2026-08-13T13:30:28,user_015,ws-08,25.0,0,explorer.exe>chrome.exe,39.29,2,1,13,0,0,normal
evt_04249,2026-08-13T13:30:54,user_022,ws-22,2.0,0,explorer.exe>cmd.exe>python.exe,16.16,3,2,13,0,0,normal
evt_04250,2026-08-13T13:32:39,user_024,ws-24,14.0,0,explorer.exe>chrome.exe,23.62,2,1,13,0,0,normal
evt_04251,2026-08-13T13:33:10,user_010,ws-10,22.0,0,explorer.exe>chrome.exe,29.41,2,1,13,0,0,normal
evt_04252,2026-08-13T13:33:47,user_017,ws-17,6.0,0,explorer.exe>excel.exe,20.46,2,1,13,0,0,normal
evt_04253,2026-08-13T13:36:14,user_018,ws-18,7.0,0,explorer.exe>chrome.exe,19.33,2,1,13,0,0,normal
evt_04254,2026-08-13T13:36:16,user_009,ws-10,10.0,0,explorer.exe>outlook.exe,8.95,2,1,13,0,0,normal
evt_04255,2026-08-13T13:36:31,user_055,ws-25,4.0,0,explorer.exe>chrome.exe,21.11,2,1,13,0,0,normal
evt_04256,2026-08-13T13:37:07,user_046,srv-10,7.0,0,services.exe>svchost.exe,13.68,2,1,13,0,0,normal
evt_04257,2026-08-13T13:37:07,user_048,ws-18,21.0,0,explorer.exe>winword.exe,27.79,2,1,13,0,0,normal
evt_04258,2026-08-13T13:37:08,user_008,ws-08,18.0,0,explorer.exe>teams.exe,6.71,2,1,13,0,0,normal
evt_04259,2026-08-13T13:37:20,user_041,ws-11,6.0,0,explorer.exe>chrome.exe,14.12,2,1,13,0,0,normal
evt_04260,2026-08-13T13:37:31,user_057,ws-27,13.0,0,explorer.exe>chrome.exe,27.97,2,1,13,0,0,normal
evt_04261,2026-08-13T13:39:43,user_048,ws-18,27.0,0,services.exe>svchost.exe,8.68,2,1,13,0,0,normal
evt_04262,2026-08-13T13:40:17,user_019,ws-19,26.0,0,explorer.exe>excel.exe,15.7,2,1,13,0,0,normal
evt_04263,2026-08-13T13:40:54,user_019,ws-19,16.0,0,explorer.exe>cmd.exe>powershell.exe,12.19,3,2,13,0,0,normal
evt_04264,2026-08-13T13:41:10,user_053,ws-23,23.0,0,services.exe>svchost.exe,32.27,2,1,13,0,0,normal
evt_04265,2026-08-13T13:41:44,user_017,srv-06,9.0,0,explorer.exe>outlook.exe,16.58,2,1,13,0,0,normal
evt_04266,2026-08-13T13:42:11,user_028,ws-28,14.0,0,explorer.exe>excel.exe,25.67,2,1,13,0,0,normal
evt_04267,2026-08-13T13:42:21,user_032,ws-02,10.0,0,explorer.exe>outlook.exe,18.29,2,1,13,0,0,normal
evt_04268,2026-08-13T13:46:46,user_052,srv-02,16.0,0,explorer.exe>code.exe>git.exe>ssh.exe,17.37,4,3,13,0,0,normal
evt_04269,2026-08-13T13:49:46,user_016,ws-16,24.0,0,explorer.exe>code.exe>node.exe,28.26,3,2,13,0,0,normal
evt_04270,2026-08-13T13:50:02,user_056,ws-26,7.0,0,explorer.exe>chrome.exe,6.59,2,1,13,0,0,normal
evt_04271,2026-08-13T13:50:44,user_011,ws-11,12.0,0,explorer.exe>code.exe>node.exe,35.21,3,2,13,0,0,normal
evt_04272,2026-08-13T13:51:22,user_041,srv-02,7.0,0,explorer.exe>winword.exe,14.2,2,1,13,0,0,normal
evt_04273,2026-08-13T13:52:16,user_011,ws-11,10.0,0,explorer.exe>excel.exe,27.85,2,1,13,0,0,normal
evt_04274,2026-08-13T13:53:39,user_020,ws-20,5.0,0,explorer.exe>outlook.exe,34.12,2,1,13,0,0,normal
evt_04275,2026-08-13T13:53:56,user_038,ws-29,14.0,0,explorer.exe>chrome.exe,8.51,2,1,13,0,0,normal
evt_04276,2026-08-13T13:54:29,user_034,ws-04,13.0,0,explorer.exe>excel.exe,21.04,2,1,13,0,0,normal
evt_04277,2026-08-13T13:59:02,user_041,srv-02,13.0,0,explorer.exe>excel.exe,23.18,2,1,13,0,0,normal
evt_04278,2026-08-13T13:59:02,user_032,ws-02,13.0,0,explorer.exe>code.exe>python.exe,27.41,3,2,13,0,0,normal
evt_04279,2026-08-13T13:59:54,user_048,srv-09,14.0,0,services.exe>svchost.exe,11.89,2,1,13,0,0,normal
evt_04280,2026-08-13T14:01:08,user_017,ws-17,16.0,0,explorer.exe>winword.exe,28.89,2,1,14,0,0,normal
evt_04281,2026-08-13T14:01:24,user_020,ws-20,7.0,0,explorer.exe>chrome.exe,37.32,2,1,14,0,0,normal
evt_04282,2026-08-13T14:01:49,user_023,ws-23,23.0,0,explorer.exe>outlook.exe,14.2,2,1,14,0,0,normal
evt_04283,2026-08-13T14:02:10,user_053,ws-23,29.0,0,explorer.exe>winword.exe,37.71,2,1,14,0,0,normal
evt_04284,2026-08-13T14:03:19,user_017,ws-14,16.0,0,explorer.exe>chrome.exe,28.81,2,1,14,0,0,normal
evt_04285,2026-08-13T14:05:08,user_053,srv-04,19.0,0,explorer.exe>outlook.exe,25.33,2,1,14,0,0,normal
evt_04286,2026-08-13T14:05:09,user_048,ws-18,24.0,0,explorer.exe>chrome.exe,15.93,2,1,14,0,0,normal
evt_04287,2026-08-13T14:05:13,user_038,ws-08,13.0,0,explorer.exe>winword.exe,24.53,2,1,14,0,0,normal
evt_04288,2026-08-13T14:05:13,user_025,ws-25,1092.0,0,explorer.exe>cmd.exe>locker.exe,59.81,3,2,14,0,1,ransomware
evt_04289,2026-08-13T14:05:31,user_051,ws-21,17.0,0,explorer.exe>chrome.exe,24.69,2,1,14,0,0,normal
evt_04290,2026-08-13T14:07:25,user_011,ws-11,14.0,0,explorer.exe>code.exe>node.exe,26.19,3,2,14,0,0,normal
evt_04291,2026-08-13T14:07:41,user_057,ws-27,2491.0,0,services.exe>svchost.exe>enc.exe,81.37,3,2,14,0,1,ransomware
evt_04292,2026-08-13T14:08:15,user_041,ws-11,3.0,0,explorer.exe>excel.exe,1.0,2,1,14,0,0,normal
evt_04293,2026-08-13T14:12:05,user_038,ws-08,262.0,0,explorer.exe>excel.exe,48.95,2,1,14,0,0,normal
evt_04294,2026-08-13T14:13:02,user_059,ws-29,8.0,0,explorer.exe>chrome.exe,15.34,2,1,14,0,0,normal
evt_04295,2026-08-13T14:15:53,user_031,ws-01,2754.0,0,explorer.exe>invoice.exe,91.85,2,1,14,0,1,ransomware
evt_04296,2026-08-13T14:16:02,user_034,ws-04,21.0,0,explorer.exe>winword.exe,30.69,2,1,14,0,0,normal
evt_04297,2026-08-13T14:16:04,user_039,ws-09,3.0,0,explorer.exe>cmd.exe>python.exe,11.53,3,2,14,0,0,normal
evt_04298,2026-08-13T14:16:05,user_007,ws-28,9.0,0,explorer.exe>excel.exe,7.87,2,1,14,0,0,normal
evt_04299,2026-08-13T14:19:58,user_027,ws-27,14.0,0,explorer.exe>winword.exe,22.42,2,1,14,0,0,normal
evt_04300,2026-08-13T14:20:43,user_010,ws-10,6.0,0,explorer.exe>chrome.exe,24.48,2,1,14,0,0,normal
evt_04301,2026-08-13T14:20:43,user_002,ws-02,31.0,0,explorer.exe>winword.exe,28.74,2,1,14,0,0,normal
evt_04302,2026-08-13T14:22:22,user_048,ws-18,20.0,0,explorer.exe>code.exe>python.exe,29.88,3,2,14,0,0,normal
evt_04303,2026-08-13T14:23:14,user_024,ws-24,13.0,0,explorer.exe>excel.exe,33.86,2,1,14,0,0,normal
evt_04304,2026-08-13T14:23:34,user_036,srv-01,17.0,0,explorer.exe>chrome.exe,4.73,2,1,14,0,0,normal
evt_04305,2026-08-13T14:26:21,user_039,ws-09,5.0,0,explorer.exe>winword.exe,15.25,2,1,14,0,0,normal
evt_04306,2026-08-13T14:26:23,user_053,ws-23,28.0,0,explorer.exe>teams.exe,36.28,2,1,14,0,0,normal
evt_04307,2026-08-13T14:30:00,user_059,ws-29,6.0,0,explorer.exe>chrome.exe,8.76,2,1,14,0,0,normal
evt_04308,2026-08-13T14:30:24,user_041,ws-11,4.0,0,explorer.exe>excel.exe,9.43,2,1,14,0,0,normal
evt_04309,2026-08-13T14:31:31,user_051,ws-03,19.0,0,explorer.exe>excel.exe,19.18,2,1,14,0,0,normal
evt_04310,2026-08-13T14:32:13,user_049,srv-07,19.0,0,explorer.exe>code.exe>node.exe,28.85,3,2,14,0,0,normal
evt_04311,2026-08-13T14:32:36,user_053,ws-23,17.0,0,explorer.exe>code.exe>git.exe>ssh.exe,44.32,4,3,14,0,0,normal
evt_04312,2026-08-13T14:33:06,user_048,ws-18,22.0,0,explorer.exe>excel.exe,27.09,2,1,14,0,0,normal
evt_04313,2026-08-13T14:33:13,user_048,ws-18,13.0,0,explorer.exe>winword.exe,21.22,2,1,14,0,0,normal
evt_04314,2026-08-13T14:34:46,user_051,ws-21,21.0,0,explorer.exe>teams.exe,18.52,2,1,14,0,0,normal
evt_04315,2026-08-13T14:34:48,user_041,ws-11,6.0,0,explorer.exe>code.exe>python.exe,19.63,3,2,14,0,0,normal
evt_04316,2026-08-13T14:34:57,user_053,ws-23,22.0,0,explorer.exe>chrome.exe,33.54,2,1,14,0,0,normal
evt_04317,2026-08-13T14:36:32,user_032,ws-02,13.0,0,explorer.exe>chrome.exe,11.84,2,1,14,0,0,normal
evt_04318,2026-08-13T14:37:51,user_041,ws-11,7.0,0,explorer.exe>chrome.exe,29.27,2,1,14,0,0,normal
evt_04319,2026-08-13T14:39:24,user_023,ws-23,20.0,0,explorer.exe>chrome.exe,22.29,2,1,14,0,0,normal
evt_04320,2026-08-13T14:40:44,user_001,srv-01,16.0,0,services.exe>svchost.exe,22.83,2,1,14,0,0,normal
evt_04321,2026-08-13T14:45:41,user_048,ws-11,16.0,0,explorer.exe>excel.exe,12.96,2,1,14,0,0,normal
evt_04322,2026-08-13T14:48:31,user_023,ws-23,19.0,0,explorer.exe>chrome.exe,6.49,2,1,14,0,0,normal
evt_04323,2026-08-13T14:49:03,user_031,ws-01,23.0,0,explorer.exe>outlook.exe,48.21,2,1,14,0,0,normal
evt_04324,2026-08-13T14:50:23,user_057,ws-27,19.0,0,explorer.exe>chrome.exe,21.41,2,1,14,0,0,normal
evt_04325,2026-08-13T14:50:28,user_032,ws-02,12.0,0,explorer.exe>teams.exe,30.82,2,1,14,0,0,normal
evt_04326,2026-08-13T14:55:56,user_055,ws-25,4.0,0,explorer.exe>teams.exe,18.19,2,1,14,0,0,normal
evt_04327,2026-08-13T14:56:50,user_023,ws-23,21.0,0,explorer.exe>cmd.exe>python.exe,27.19,3,2,14,0,0,normal
evt_04328,2026-08-13T14:57:41,user_059,ws-15,11.0,0,services.exe>svchost.exe,20.77,2,1,14,0,0,normal
evt_04329,2026-08-13T14:58:15,user_032,ws-02,11.0,0,explorer.exe>outlook.exe,32.26,2,1,14,0,0,normal
evt_04330,2026-08-13T14:58:34,user_041,ws-11,4.0,0,explorer.exe>winword.exe,20.61,2,1,14,0,0,normal
evt_04331,2026-08-13T14:59:59,user_032,ws-02,10.0,0,explorer.exe>winword.exe,12.89,2,1,14,0,0,normal
evt_04332,2026-08-13T15:01:34,user_037,ws-07,17.0,0,explorer.exe>excel.exe,11.43,2,1,15,0,0,normal
evt_04333,2026-08-13T15:01:37,user_028,ws-28,17.0,0,explorer.exe>outlook.exe,27.65,2,1,15,0,0,normal
evt_04334,2026-08-13T15:01:44,user_059,ws-29,9.0,0,explorer.exe>chrome.exe,9.03,2,1,15,0,0,normal
evt_04335,2026-08-13T15:02:14,user_012,srv-10,15.0,0,explorer.exe>outlook.exe,20.53,2,1,15,0,0,normal
evt_04336,2026-08-13T15:05:21,user_060,ws-30,8.0,0,explorer.exe>code.exe>python.exe,5.78,3,2,15,0,0,normal
evt_04337,2026-08-13T15:09:37,user_001,ws-01,19.0,0,explorer.exe>excel.exe,9.28,2,1,15,0,0,normal
evt_04338,2026-08-13T15:16:23,user_004,ws-04,13.0,0,services.exe>svchost.exe,18.62,2,1,15,0,0,normal
evt_04339,2026-08-13T15:17:16,user_044,ws-14,5.0,0,explorer.exe>chrome.exe,21.26,2,1,15,0,0,normal
evt_04340,2026-08-13T15:19:58,user_035,ws-05,17.0,0,services.exe>svchost.exe,4.36,2,1,15,0,0,normal
evt_04341,2026-08-13T15:20:19,user_018,ws-24,10.0,0,explorer.exe>winword.exe,12.61,2,1,15,0,0,normal
evt_04342,2026-08-13T15:21:33,user_058,ws-28,12.0,0,explorer.exe>chrome.exe,26.69,2,1,15,0,0,normal
evt_04343,2026-08-13T15:22:03,user_032,ws-02,7.0,0,explorer.exe>code.exe>python.exe,25.26,3,2,15,0,0,normal
evt_04344,2026-08-13T15:22:14,user_039,srv-03,199.0,0,explorer.exe>outlook.exe,68.41,2,1,15,0,0,normal
evt_04345,2026-08-13T15:22:53,user_055,ws-25,6.0,0,explorer.exe>chrome.exe,21.72,2,1,15,0,0,normal
evt_04346,2026-08-13T15:23:25,user_053,ws-23,24.0,0,explorer.exe>code.exe>python.exe,13.69,3,2,15,0,0,normal
evt_04347,2026-08-13T15:31:01,user_039,ws-09,2.0,0,explorer.exe>chrome.exe,10.24,2,1,15,0,0,normal
evt_04348,2026-08-13T15:31:34,user_060,srv-07,15.0,0,services.exe>svchost.exe,8.42,2,1,15,0,0,normal
evt_04349,2026-08-13T15:33:09,user_038,srv-09,9.0,0,explorer.exe>chrome.exe,14.94,2,1,15,0,0,normal
evt_04350,2026-08-13T15:35:02,user_039,ws-09,1.0,1,explorer.exe>excel.exe,20.9,2,1,15,0,1,impossible_travel
evt_04351,2026-08-13T15:35:22,user_006,ws-06,7.0,0,explorer.exe>winword.exe,20.01,2,1,15,0,0,normal
evt_04352,2026-08-13T15:36:11,user_022,ws-22,2.0,0,explorer.exe>chrome.exe,20.61,2,1,15,0,0,normal
evt_04353,2026-08-13T15:36:56,user_053,ws-23,17.0,0,explorer.exe>cmd.exe>powershell.exe,35.15,3,2,15,0,0,normal
evt_04354,2026-08-13T15:37:45,user_054,ws-24,9.0,0,explorer.exe>excel.exe,32.48,2,1,15,0,0,normal
evt_04355,2026-08-13T15:39:50,user_004,ws-04,259.0,0,explorer.exe>code.exe>python.exe,63.0,3,2,15,0,0,normal
evt_04356,2026-08-13T15:41:18,user_028,srv-09,13.0,0,explorer.exe>code.exe>python.exe,22.08,3,2,15,0,0,normal
evt_04357,2026-08-13T15:43:37,user_053,ws-23,29.0,0,explorer.exe>cmd.exe>powershell.exe,32.16,3,2,15,0,0,normal
evt_04358,2026-08-13T15:46:07,user_035,srv-09,23.0,0,explorer.exe>outlook.exe,7.57,2,1,15,0,0,normal
evt_04359,2026-08-13T15:49:04,user_046,ws-16,10.0,0,explorer.exe>outlook.exe,17.92,2,1,15,0,0,normal
evt_04360,2026-08-13T15:51:24,user_051,ws-21,19.0,0,explorer.exe>chrome.exe,28.09,2,1,15,0,0,normal
evt_04361,2026-08-13T15:53:31,user_059,ws-29,7.0,0,explorer.exe>chrome.exe,24.86,2,1,15,0,0,normal
evt_04362,2026-08-13T15:55:10,user_019,ws-19,16.0,0,explorer.exe>code.exe>git.exe>ssh.exe,23.71,4,3,15,0,0,normal
evt_04363,2026-08-13T15:57:09,user_038,ws-08,6.0,0,explorer.exe>excel.exe,11.94,2,1,15,0,0,normal
evt_04364,2026-08-13T15:57:19,user_044,ws-14,2139.0,0,explorer.exe>cmd.exe>locker.exe,65.95,3,2,15,0,1,ransomware
evt_04365,2026-08-13T15:59:41,user_058,ws-28,11.0,0,explorer.exe>chrome.exe,24.09,2,1,15,0,0,normal
evt_04366,2026-08-13T15:59:51,user_057,ws-27,19.0,0,explorer.exe>code.exe>python.exe,8.21,3,2,15,0,0,normal
evt_04367,2026-08-13T16:04:00,user_058,ws-28,10.0,0,explorer.exe>code.exe>python.exe,20.53,3,2,16,0,0,normal
evt_04368,2026-08-13T16:04:16,user_048,ws-15,14.0,0,explorer.exe>teams.exe,12.6,2,1,16,0,0,normal
evt_04369,2026-08-13T16:04:28,user_041,ws-11,6.0,0,explorer.exe>teams.exe,31.73,2,1,16,0,0,normal
evt_04370,2026-08-13T16:04:35,user_040,ws-10,18.0,0,explorer.exe>excel.exe,19.63,2,1,16,0,0,normal
evt_04371,2026-08-13T16:05:17,user_051,ws-24,20.0,0,explorer.exe>chrome.exe,14.71,2,1,16,0,0,normal
evt_04372,2026-08-13T16:05:34,user_015,ws-15,22.0,0,explorer.exe>excel.exe,24.36,2,1,16,0,0,normal
evt_04373,2026-08-13T16:06:19,user_050,ws-28,15.0,0,explorer.exe>chrome.exe,32.03,2,1,16,0,0,normal
evt_04374,2026-08-13T16:11:50,user_015,ws-15,24.0,0,explorer.exe>winword.exe,22.54,2,1,16,0,0,normal
evt_04375,2026-08-13T16:13:54,user_008,ws-08,16.0,0,explorer.exe>winword.exe,23.83,2,1,16,0,0,normal
evt_04376,2026-08-13T16:15:18,user_020,ws-20,6.0,0,explorer.exe>code.exe>python.exe,19.32,3,2,16,0,0,normal
evt_04377,2026-08-13T16:21:34,user_049,ws-18,13.0,0,explorer.exe>chrome.exe,25.59,2,1,16,0,0,normal
evt_04378,2026-08-13T16:23:57,user_035,ws-15,21.0,0,explorer.exe>winword.exe,22.67,2,1,16,0,0,normal
evt_04379,2026-08-13T16:26:45,user_019,ws-19,13.0,0,explorer.exe>winword.exe,26.21,2,1,16,0,0,normal
evt_04380,2026-08-13T16:31:37,user_036,ws-06,16.0,0,explorer.exe>winword.exe,24.94,2,1,16,0,0,normal
evt_04381,2026-08-13T16:31:40,user_055,srv-05,1.0,0,explorer.exe>teams.exe,28.99,2,1,16,0,0,normal
evt_04382,2026-08-13T16:32:26,user_023,ws-23,23.0,0,explorer.exe>outlook.exe,19.1,2,1,16,0,0,normal
evt_04383,2026-08-13T16:37:16,user_011,ws-11,17.0,0,explorer.exe>cmd.exe>python.exe,32.8,3,2,16,0,0,normal
evt_04384,2026-08-13T16:37:29,user_038,ws-08,19.0,0,explorer.exe>excel.exe>mshta.exe>certutil.exe,59.69,4,3,16,0,1,macro_malware
evt_04385,2026-08-13T16:38:50,user_053,ws-23,25.0,0,explorer.exe>chrome.exe,39.15,2,1,16,0,0,normal
evt_04386,2026-08-13T16:39:26,user_005,ws-05,11.0,0,explorer.exe>code.exe>python.exe,13.7,3,2,16,0,0,normal
evt_04387,2026-08-13T16:42:13,user_001,ws-01,17.0,0,explorer.exe>teams.exe,16.93,2,1,16,0,0,normal
evt_04388,2026-08-13T16:43:09,user_060,ws-30,14.0,0,explorer.exe>cmd.exe>python.exe,13.12,3,2,16,0,0,normal
evt_04389,2026-08-13T16:48:38,user_053,ws-23,19.0,0,services.exe>svchost.exe,42.02,2,1,16,0,0,normal
evt_04390,2026-08-13T16:49:03,user_028,ws-28,19.0,0,explorer.exe>winword.exe,30.08,2,1,16,0,0,normal
evt_04391,2026-08-13T16:49:48,user_044,ws-14,282.0,0,explorer.exe>chrome.exe,35.82,2,1,16,0,0,normal
evt_04392,2026-08-13T16:50:26,user_040,ws-10,14.0,0,explorer.exe>cmd.exe>powershell.exe,25.77,3,2,16,0,0,normal
evt_04393,2026-08-13T16:50:44,user_025,ws-25,20.0,0,explorer.exe>outlook.exe,21.94,2,1,16,0,0,normal
evt_04394,2026-08-13T16:51:26,user_031,ws-01,15.0,0,explorer.exe>chrome.exe,20.41,2,1,16,0,0,normal
evt_04395,2026-08-13T16:51:27,user_051,ws-21,19.0,0,explorer.exe>teams.exe,19.19,2,1,16,0,0,normal
evt_04396,2026-08-13T16:53:19,user_041,srv-02,1.0,0,explorer.exe>outlook.exe,16.51,2,1,16,0,0,normal
evt_04397,2026-08-13T16:54:40,user_002,ws-02,27.0,0,explorer.exe>winword.exe,28.56,2,1,16,0,0,normal
evt_04398,2026-08-13T16:59:02,user_053,ws-23,13.0,0,explorer.exe>chrome.exe,26.29,2,1,16,0,0,normal
evt_04399,2026-08-13T17:06:49,user_036,ws-22,18.0,0,explorer.exe>winword.exe,11.71,2,1,17,0,0,normal
evt_04400,2026-08-13T17:07:53,user_017,ws-17,32.0,0,explorer.exe>winword.exe>mshta.exe>powershell.exe>rundll32.exe,33.64,5,4,17,0,1,macro_malware
evt_04401,2026-08-13T17:11:48,user_011,ws-11,13.0,0,explorer.exe>chrome.exe,38.74,2,1,17,0,0,normal
